Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,DuelPercent,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,DefensiveBlocks,xG Per Shot,Shots Total,Cross_Success_Percentage,Cross_Success_Percentage_Open_Play,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
1059,0,63rmd2xbr48c0zzvsj6bn3651,197142,0,26,Sub - Midfielder,Chris,Mannella,C. Mannella,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,YRK vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,63rmd2xbr48c0zzvsj6bn3651:2126220,YRK vs ATO (2020-08-15)
297,1,63rmd2xbr48c0zzvsj6bn3651,197142,78,26,Defensive Midfielder,Chris,Mannella,C. Mannella,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,37,17,9,0,0,0,0,0,0,0,0,0,1,0,0,9,1,60.00%,0,0,54,6,2,3,1,6,71.40%,0,0,8,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,21,31,0,24.30%,70.30%,17,0,9,0,13,24,0,23.7,2,0.00%,1,0,0,0,0,0,0,0,22.20%,3,3,0,0,0,0,0,0,-,0,-,-,CAV vs YRK,2020-09-05,7uw4ffr6e4epa23s5veyr3cpg,15381,63rmd2xbr48c0zzvsj6bn3651:2126268,CAV vs YRK (2020-09-05)
297,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,90,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,10,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,76.92%,0,0,54,3,1,5,2,8,100.00%,0,0,9,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,24,13,0,52.60%,73.70%,5,1,8,1,10,8,0,19.7,0,-,0,0,0,0,0,0,2,2,60.00%,6,0,2,0,0,0,0,2,-,0,0.00%,0.00%,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15382,bxbh5i1uqhe22e2cft5x6fl2i:2126256,HFX vs YRK (2020-08-29)
512,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,87,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,80.00%,1,0,39,1,2,0,2,6,100.00%,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,14,16,0,60.00%,73.30%,5,3,3,3,4,8,0,18.6,0,100.00%,1,0,0,0,0,0,2,2,55.60%,5,1,0,0,0,0,0,0,-,0,0.00%,0.00%,CAV vs HFX,2020-09-12,cap8cqg4fk34voy1o310hy39w,15381,bxbh5i1uqhe22e2cft5x6fl2i:2137185,CAV vs HFX (2020-09-12)
1059,0,bxbh5i1uqhe22e2cft5x6fl2i,425644,0,21,Sub - Defender,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,bxbh5i1uqhe22e2cft5x6fl2i:2126221,HFX vs PAC (2020-08-15)
1059,0,bxbh5i1uqhe22e2cft5x6fl2i,425644,0,21,Sub - Defender,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,HFX vs FOR,2020-09-09,8plkm1srpcwr60o1i31ksltsk,15377,bxbh5i1uqhe22e2cft5x6fl2i:2137183,HFX vs FOR (2020-09-09)
69,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,90,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,35,16,9,0,0,0,0,0,0,0,0,0,1,0,0,9,1,60.00%,0,0,75,6,3,1,3,12,100.00%,5,3,8,0,1,2,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,31,32,0,37.10%,71.40%,15,2,8,4,11,20,0,19.3,0,25.00%,4,0,0,0,0,0,1,1,38.50%,10,2,0,0,0,0,0,0,-,0,0.00%,0.00%,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15377,bxbh5i1uqhe22e2cft5x6fl2i:2137188,FOR vs HFX (2020-09-19)
202,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,90,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,27,4,14,0.06,0,0,0,0,0,0,0,0,4,0,0,6,3,46.15%,0,0,60,7,0,3,2,8,75.00%,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,15,31,4,48.10%,66.70%,14,3,1,3,3,21,0,16.4,1,0.00%,1,0,21,0,0,0,4,4,53.80%,6,2,0,0.06,0,0.06,0,0,0.06,1,0.00%,0.00%,EDM vs HFX,2020-08-27,7u1iuq4d7judbzn8c1gawxp90,6925,bxbh5i1uqhe22e2cft5x6fl2i:2126249,EDM vs HFX (2020-08-27)
130,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,90,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,27,6,16,0.06,0,0,0,0,0,0,0,0,6,0,0,10,4,76.92%,0,0,68,3,0,1,2,7,100.00%,3,0,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,23,24,1,55.60%,81.50%,8,8,6,8,9,10,0,19.2,0,100.00%,2,0,18,0,0,0,3,3,66.70%,7,0,0,0.06,0,0.06,0,0,0.06,1,0.00%,0.00%,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,16614,bxbh5i1uqhe22e2cft5x6fl2i:2126270,HFX vs ATO (2020-09-06)
540,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,66,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,7,4,0,0,0,0,0,0,0,0,0,2,0,0,3,1,33.33%,0,0,37,6,0,0,2,3,0.00%,1,1,4,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,17,10,1,50.00%,68.80%,2,2,7,5,8,3,0,17.8,2,0.00%,1,0,0,0,0,0,0,0,62.50%,3,0,0,0,0,0,0,1,-,0,-,-,VAL vs HFX,2020-09-02,7uo653c2y32d06v6dq2as5t04,15378,bxbh5i1uqhe22e2cft5x6fl2i:2126261,VAL vs HFX (2020-09-02)
139,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,90,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,36,9,15,0.05,0,0,0,0,0,0,0,0,3,0,0,8,1,80.00%,0,0,67,2,0,5,3,12,83.30%,3,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,24,19,24,1,33.30%,66.70%,9,12,3,15,8,13,0,16.8,1,100.00%,1,0,0,0,0,0,1,1,8.30%,7,4,1,0,0.05,0.05,0,0,0.05,1,0.00%,0.00%,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,bxbh5i1uqhe22e2cft5x6fl2i:2126238,HFX vs FOR (2020-08-20)
69,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,90,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,37,11,17,0,0,0,0.06,0,0,0,1,1,3,0,0,6,1,33.33%,0,0,75,12,1,1,1,7,66.70%,3,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,26,18,31,1,35.10%,75.70%,17,8,3,9,6,22,0,15.3,1,20.00%,5,0,0,0,0,0,4,4,46.20%,6,1,0,0,0,0,1,0,-,0,25.00%,25.00%,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15381,bxbh5i1uqhe22e2cft5x6fl2i:2126244,CAV vs HFX (2020-08-24)
590,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,45,21,Left Centre Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,28,15,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,100.00%,0,0,34,0,0,0,0,2,-,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,19,14,0,60.70%,75.00%,8,1,12,1,15,12,0,26.6,0,100.00%,2,0,0,0,0,0,0,0,58.80%,1,1,0,0,0,0,0,1,-,0,-,-,HFX vs PAC,2020-09-16,1m8l5iaa0hhjfd9pq3ftmklxw,15380,bxbh5i1uqhe22e2cft5x6fl2i:2137187,HFX vs PAC (2020-09-16)
352,1,999aky7w22iv11ny6d6w57g4q,481765,90,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,38,15,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00%,0,0,50,0,0,0,0,0,-,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,1,0,3,0,0,1,0,0,0,3,3,0,2,0,0,0,1,0,0,0,1,0,0,0,50,0,0,76.30%,55.30%,0,0,21,0,38,0,0,40.4,0,-,0,1.33,0,0,0,0,0,0,41.40%,0,0,0,0,0,0,0,0,-,0,-,-,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15377,999aky7w22iv11ny6d6w57g4q:2137188,FOR vs HFX (2020-09-19)
470,1,999aky7w22iv11ny6d6w57g4q,481765,90,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,26,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.00%,0,0,42,0,0,0,0,1,-,1,0,1,0,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,4,0,1,1,2,0,0,3,2,2,0,2,0,1,0,0,0,1,0,0,0,0,42,0,0,80.80%,38.50%,0,0,10,0,26,0,0,38,0,100.00%,1,0.52,0,0,0,0,0,0,28.60%,1,0,0,0,0,0,0,0,-,0,-,-,VAL vs HFX,2020-09-02,7uo653c2y32d06v6dq2as5t04,15378,999aky7w22iv11ny6d6w57g4q:2126261,VAL vs HFX (2020-09-02)
470,1,999aky7w22iv11ny6d6w57g4q,481765,90,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,42,0,0,0,0,1,-,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,0,0,1,4,0,1,5,3,2,0,3,0,1,0,0,0,0,1,0,0,0,42,0,0,57.10%,71.40%,0,0,20,0,28,0,0,34.5,0,-,0,0.61,0,0,0,0,0,0,50.00%,1,0,0,0,0,0,0,0,-,0,-,-,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,16614,999aky7w22iv11ny6d6w57g4q:2126270,HFX vs ATO (2020-09-06)
527,1,999aky7w22iv11ny6d6w57g4q,481765,90,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,26,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00%,0,0,38,0,0,0,0,2,-,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,38,0,0,84.60%,53.80%,0,0,14,0,26,0,0,41.1,0,-,0,1.08,0,0,0,0,0,0,45.50%,2,0,0,0,0,0,0,0,-,0,-,-,CAV vs HFX,2020-09-12,cap8cqg4fk34voy1o310hy39w,15381,999aky7w22iv11ny6d6w57g4q:2137185,CAV vs HFX (2020-09-12)
602,1,999aky7w22iv11ny6d6w57g4q,481765,90,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,28,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,33,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,33,0,0,71.40%,53.60%,0,0,15,0,28,0,0,45.5,0,-,0,1.03,0,0,0,0,0,0,35.00%,0,0,0,0,0,0,0,0,-,0,-,-,EDM vs HFX,2020-08-27,7u1iuq4d7judbzn8c1gawxp90,6925,999aky7w22iv11ny6d6w57g4q:2126249,EDM vs HFX (2020-08-27)
624,1,999aky7w22iv11ny6d6w57g4q,481765,90,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,20,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,32,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0,0,2,0,0,0,3,2,1,0,1,0,1,2,0,0,0,2,0,0,0,32,0,0,90.00%,45.00%,0,0,9,0,20,0,0,44.6,0,-,0,1.08,0,0,0,0,0,0,38.90%,0,0,0,0,0,0,0,0,-,0,-,-,HFX vs FOR,2020-09-09,8plkm1srpcwr60o1i31ksltsk,15377,999aky7w22iv11ny6d6w57g4q:2137183,HFX vs FOR (2020-09-09)
748,1,999aky7w22iv11ny6d6w57g4q,481765,90,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,23,0,0,0,0,1,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,3,3,0,0,2,2,1,0,0,0,0,0,0,0,0,23,0,0,38.50%,76.90%,0,0,10,0,13,0,0,24.6,0,-,0,0.33,0,0,0,0,0,0,40.00%,1,0,0,0,0,0,0,0,-,0,-,-,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15382,999aky7w22iv11ny6d6w57g4q:2126256,HFX vs YRK (2020-08-29)
1059,0,999aky7w22iv11ny6d6w57g4q,481765,0,24,Sub - Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,999aky7w22iv11ny6d6w57g4q:2126238,HFX vs FOR (2020-08-20)
1059,0,999aky7w22iv11ny6d6w57g4q,481765,0,24,Sub - Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15381,999aky7w22iv11ny6d6w57g4q:2126244,CAV vs HFX (2020-08-24)
1059,0,999aky7w22iv11ny6d6w57g4q,481765,0,24,Sub - Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,HFX vs PAC,2020-09-16,1m8l5iaa0hhjfd9pq3ftmklxw,15380,999aky7w22iv11ny6d6w57g4q:2137187,HFX vs PAC (2020-09-16)
1059,0,6pi1u2mdt56ns3pqkdjp772s5,245004,0,25,Sub - Attacker,Christopher Lenroy,Nanco,C. Nanco,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15376,6pi1u2mdt56ns3pqkdjp772s5:2126238,HFX vs FOR (2020-08-20)
1059,0,6pi1u2mdt56ns3pqkdjp772s5,245004,0,25,Sub - Attacker,Christopher Lenroy,Nanco,C. Nanco,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15376,6pi1u2mdt56ns3pqkdjp772s5:2137188,FOR vs HFX (2020-09-19)
791,1,6pi1u2mdt56ns3pqkdjp772s5,245004,45,25,Centre Forward,Christopher Lenroy,Nanco,C. Nanco,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,8,2,4,0.09,1,0,0,0,0,0,0,0,1,0,0,5,1,50.00%,0,0,20,5,1,2,0,3,75.00%,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,5,4,4,37.50%,75.00%,3,1,2,3,2,3,0,13.5,1,-,0,0,14,0,0,0,2,2,100.00%,2,0,1,0.09,0,0.09,0,0,0.09,1,0.00%,0.00%,YRK vs FOR,2020-08-26,7tyu476shfl4lg1dm54shvt3o,15382,6pi1u2mdt56ns3pqkdjp772s5:2126246,YRK vs FOR (2020-08-26)
